antiguedad_empleo,tasa_interes,porcentaje_ingreso,edad,ingreso_anual,monto_prestamo,incumplimiento,historial_crediticio_anios,tenencia_vivienda_OTHER,tenencia_vivienda_OWN,tenencia_vivienda_RENT,motivo_prestamo_EDUCATION,motivo_prestamo_HOMEIMPROVEMENT,motivo_prestamo_MEDICAL,motivo_prestamo_PERSONAL,motivo_prestamo_VENTURE,calificacion_prestamo_B,calificacion_prestamo_C,calificacion_prestamo_D,calificacion_prestamo_E,calificacion_prestamo_F,calificacion_prestamo_G,incumplimiento_previo_Y
2.0,10.99,0.22,21,20400,4500,0,2,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False
0.0,9.62,0.21,25,21000,4500,0,4,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
2.0,16.45,0.21,25,21000,4500,1,4,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True
7.0,7.66,0.27,22,40000,10850,0,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1.0,15.65,0.21,23,21600,4500,1,2,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False
3.0,17.99,0.19,23,23421,4500,1,3,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True
0.0,14.17,0.12,23,34000,4000,1,2,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
6.0,11.11,0.18,23,40000,7200,0,2,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
2.0,9.62,0.19,21,23916,4500,0,4,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False
10.0,12.42,0.19,26,24000,4500,0,4,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
6.0,11.11,0.13,24,40000,5000,0,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5.0,5.79,0.19,26,24000,4500,0,3,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
0.0,11.49,0.19,22,24000,4500,0,2,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False
1.0,7.29,0.1,25,40000,4000,0,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3.0,8.94,0.18,22,24500,4500,0,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2.0,9.99,0.18,23,25596,4500,0,4,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
3.0,8.49,0.17,23,26000,4500,1,2,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
9.0,6.92,0.15,25,30996,4500,0,3,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
5.21,7.29,0.14,24,32000,4500,0,4,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
4.0,7.49,0.14,23,32400,4500,0,4,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
1.0,5.42,0.12,22,40000,4800,0,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2.0,7.88,0.14,22,33000,4500,0,3,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
1.0,15.05,0.14,23,33000,4500,1,4,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
3.0,6.92,0.2,21,40000,8000,0,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2.0,14.27,0.13,22,35000,4500,0,2,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True
5.0,10.59,0.13,23,35000,4500,0,2,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False
1.0,12.87,0.13,24,35000,4500,0,3,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
5.0,10.74,0.2,22,40000,8000,0,3,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
7.0,7.9128,0.35,23,40000,14000,0,3,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
0.0,6.62,0.13,21,36000,4500,0,2,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
5.0,10.811366666666679,0.4,26,40000,16000,0,3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4.0,6.91,0.36,26,34000,12250,1,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
5.0,6.17,0.13,22,36000,4500,0,3,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
5.0,7.14,0.13,24,36000,4500,0,4,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
5.0,9.25,0.15,22,40000,6000,0,3,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
3.0,11.03,0.12,22,37342,4500,0,2,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True
2.0,8.88,0.17,23,40000,7000,0,3,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
0.0,5.42,0.12,24,37500,4500,0,4,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
0.0,6.91,0.17,24,40000,6900,0,3,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
5.0,9.63,0.14,22,32000,4500,1,2,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
8.0,10.83,0.12,24,38000,4500,0,2,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
2.0,7.88,0.12,23,38004,4500,0,2,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
1.0,14.09,0.21,24,34000,7000,1,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2.0,10.99,0.12,24,39000,4500,0,4,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False
2.0,13.43,0.11,22,39996,4500,0,4,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False
6.0,7.66,0.11,22,40000,4500,0,3,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
0.0,7.74,0.11,26,40000,4500,0,2,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
3.0,14.83,0.3,25,40000,12000,0,4,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
8.0,12.84,0.11,24,40000,4500,0,3,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
6.0,10.36,0.1,22,40000,4000,0,4,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
2.0,14.84,0.13,24,34068,4500,1,3,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False
6.0,12.99,0.11,23,41000,4500,0,4,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False
6.0,12.61,0.13,25,40000,5000,0,4,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1.0,17.27,0.13,21,36000,4500,1,2,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
4.0,8.88,0.09,24,40000,3500,0,2,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
10.0,5.42,0.13,26,40000,5300,0,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4.0,6.03,0.11,21,42000,4500,0,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2.0,11.49,0.11,22,42000,4500,0,4,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
3.0,5.79,0.15,21,40000,6000,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.0,7.66,0.11,26,42000,4500,0,2,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
0.0,6.76,0.1,25,43500,4500,0,2,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
0.0,5.99,0.1,25,43738,4500,0,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2.0,7.74,0.1,26,44004,4500,0,3,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
0.0,9.25,0.1,23,45000,4500,0,4,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False
2.0,13.49,0.11,21,41000,4500,1,3,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
6.0,6.679837499999996,0.12,22,40000,4800,0,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
10.0,11.11,0.09,26,48000,4500,0,4,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
0.0,12.21,0.09,23,48500,4500,0,4,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
2.9,14.46,0.1,22,44000,4500,1,2,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
3.0,5.79,0.1,22,44000,4500,1,3,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
3.0,6.76,0.06,21,40000,2500,0,4,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
6.0,6.76,0.03,24,40000,1000,0,3,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
3.0,6.76,0.09,23,52800,4500,0,4,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
5.0,7.14,0.08,24,54100,4500,0,4,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
0.0,11.86,0.25,26,40000,10000,0,4,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
0.0,9.76,0.09,22,48300,4500,1,2,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
4.0,15.21,0.23,22,34000,7750,1,2,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
10.0,8.473433333333334,0.08,26,54396,4500,0,3,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
1.0,7.14,0.1,23,40000,4000,0,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
4.0,14.35,0.05,24,40000,2000,0,2,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
2.0,7.9,0.08,24,55000,4500,0,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
4.0,8.49,0.08,23,55000,4500,0,3,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
4.0,6.76,0.08,22,55000,4500,0,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2.0,13.98,0.38,24,40000,15250,0,2,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
5.0,10.112549999999997,0.2,24,40000,8000,0,4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
10.0,6.03,0.08,26,58947,4500,0,2,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
3.0,12.68,0.08,23,59000,4500,0,3,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
0.0,10.38,0.2,25,40000,8000,0,4,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
5.0,8.49,0.08,23,54000,4500,1,2,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
7.0,9.746900000000005,0.08,23,54000,4500,1,2,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False
7.0,12.42,0.07,23,62000,4500,0,2,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False
2.0,7.14,0.2,22,40000,8100,0,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
9.0,10.99,0.07,25,60000,4500,1,2,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
2.5,6.39,0.1,23,40000,4000,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0.0,12.18,0.06,24,74000,4500,0,4,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False
9.0,8.63,0.06,25,78996,4500,0,2,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
8.0,13.06,0.06,25,80000,4500,0,2,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
6.0,7.42,0.05,25,82560,4500,0,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.0,12.18,0.05,25,84000,4500,0,2,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
8.0,8.562549999999993,0.05,24,86854,4500,0,4,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
3.0,11.36,0.26,24,40000,10500,0,4,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
8.0,9.88,0.25,24,40000,10000,0,2,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
6.0,10.25,0.14,21,40000,5600,0,3,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False
1.0,13.43,0.03,25,138000,4500,0,3,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False
4.0,13.72,0.22,23,20664,4550,0,3,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True
5.0,10.62,0.29,21,34000,10000,1,2,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
6.0,12.84,0.15,22,29976,4550,0,3,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
2.0,15.23,0.11,23,42000,4550,0,4,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False
0.0,13.57,0.04,26,130000,4550,0,2,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
0.0,13.99,0.19,21,24000,4600,0,2,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True
0.0,6.03,0.17,23,27864,4600,0,3,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
5.0,10.62,0.15,26,40000,6000,0,4,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
6.0,11.007400000000004,0.16,21,28416,4600,0,2,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
0.0,9.753450000000004,0.15,24,30000,4600,0,2,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
6.0,6.789637499999998,0.12,22,40000,4750,0,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.0,11.71,0.14,23,33000,4600,0,3,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False
1.0,10.59,0.12,23,40000,4600,0,3,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False
8.0,7.14,0.25,25,40000,10000,0,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.0,9.638274761904762,0.1,23,46500,4600,0,4,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True
